Company Name,Fuel Type,Seller Type,Transmission,Owner
Mahindra,Diesel,Individual,Manual,First Owner
Maruti,Diesel,Individual,Manual,First Owner
Maruti,Diesel,Individual,Manual,First Owner
Maruti,Diesel,Individual,Manual,Second Owner
Hyundai,Petrol,Individual,Manual,Second Owner
Tata,Diesel,Individual,Manual,Third Owner
Renault,Diesel,Individual,Manual,First Owner
Maruti,Petrol,Individual,Manual,Second Owner
Honda,Petrol,Individual,Automatic,First Owner
Hyundai,Petrol,Individual,Manual,First Owner
Hyundai,Petrol,Individual,Manual,Second Owner
Maruti,Petrol,Individual,Manual,First Owner
Maruti,Petrol,Individual,Manual,Second Owner
Renault,Diesel,Dealer,Manual,Second Owner
Maruti,Diesel,Dealer,Manual,First Owner
Tata,Diesel,Dealer,Manual,First Owner
Mahindra,Diesel,Individual,Manual,First Owner
Maruti,Petrol,Dealer,Automatic,First Owner
Hyundai,Petrol,Dealer,Manual,First Owner
Maruti,Diesel,Dealer,Manual,First Owner
Nissan,Diesel,Dealer,Manual,First Owner
Hyundai,Diesel,Dealer,Manual,First Owner
Hyundai,Petrol,Dealer,Manual,First Owner
Mahindra,Diesel,Dealer,Manual,First Owner
Maruti,Petrol,Dealer,Manual,First Owner
Hyundai,Petrol,Dealer,Manual,First Owner
Hyundai,Petrol,Dealer,Manual,Second Owner
Hyundai,Diesel,Dealer,Manual,First Owner
Maruti,Petrol,Dealer,Manual,First Owner
Honda,Petrol,Dealer,Manual,First Owner
Hyundai,Petrol,Dealer,Manual,First Owner
Datsun,Petrol,Dealer,Manual,First Owner
Tata,Diesel,Dealer,Manual,First Owner
Hyundai,Petrol,Individual,Manual,Second Owner
Maruti,Petrol,Individual,Manual,Second Owner
Hyundai,Petrol,Individual,Manual,Second Owner
Mahindra,Diesel,Individual,Manual,Third Owner
Chevrolet,Petrol,Individual,Manual,First Owner
Hyundai,Petrol,Individual,Manual,First Owner
Mahindra,Diesel,Individual,Manual,First Owner
Ford,Diesel,Individual,Manual,First Owner
Ford,Diesel,Individual,Manual,First Owner
Renault,Diesel,Individual,Manual,First Owner
Mahindra,Diesel,Individual,Manual,First Owner
Tata,Diesel,Individual,Manual,Second Owner
Honda,Petrol,Individual,Manual,Third Owner
Ford,Petrol,Dealer,Manual,Test Drive Car
Ford,Petrol,Dealer,Manual,Test Drive Car
Ford,Petrol,Dealer,Manual,Test Drive Car
Ford,Petrol,Dealer,Manual,Test Drive Car
Ford,Diesel,Dealer,Manual,Test Drive Car
Ford,Petrol,Dealer,Manual,Test Drive Car
Ford,Diesel,Dealer,Manual,Test Drive Car
Ford,Petrol,Dealer,Manual,Test Drive Car
Tata,Diesel,Individual,Manual,Second Owner
Renault,Diesel,Individual,Manual,Third Owner
Tata,Diesel,Individual,Manual,Second Owner
Mahindra,Diesel,Individual,Manual,First Owner
Mahindra,Diesel,Individual,Manual,Second Owner
Maruti,Diesel,Individual,Manual,Third Owner
Honda,Petrol,Individual,Manual,Second Owner
Hyundai,Petrol,Individual,Manual,Second Owner
Mahindra,Diesel,Individual,Manual,First Owner
Tata,Diesel,Individual,Manual,Fourth & Above Owner
Maruti,Petrol,Individual,Manual,First Owner
Volkswagen,Diesel,Individual,Manual,First Owner
Nissan,Petrol,Dealer,Manual,First Owner
Ford,Petrol,Dealer,Manual,Test Drive Car
Mahindra,Diesel,Dealer,Manual,First Owner
Mahindra,Diesel,Individual,Automatic,Second Owner
Mahindra,Diesel,Individual,Manual,First Owner
Maruti,Diesel,Individual,Automatic,First Owner
Maruti,Diesel,Individual,Automatic,First Owner
Maruti,Diesel,Dealer,Manual,First Owner
Mahindra,Diesel,Individual,Manual,Second Owner
Tata,Diesel,Dealer,Manual,Second Owner
Maruti,Diesel,Dealer,Manual,First Owner
Ford,Diesel,Individual,Manual,First Owner
Hyundai,Diesel,Dealer,Automatic,Second Owner
Ford,Diesel,Dealer,Manual,Second Owner
Maruti,Petrol,Individual,Manual,Second Owner
Renault,Diesel,Individual,Automatic,Second Owner
Maruti,LPG,Individual,Manual,Second Owner
Volkswagen,Diesel,Dealer,Manual,Third Owner
Ford,Diesel,Dealer,Manual,Fourth & Above Owner
Mercedes-Benz,Diesel,Dealer,Manual,Second Owner
Mahindra,Diesel,Individual,Manual,Fourth & Above Owner
Hyundai,Petrol,Individual,Manual,First Owner
Mahindra,Diesel,Individual,Manual,Second Owner
Maruti,Diesel,Individual,Manual,First Owner
Maruti,Petrol,Individual,Manual,Third Owner
Maruti,Diesel,Individual,Manual,Third Owner
Tata,Diesel,Individual,Manual,Second Owner
Maruti,Petrol,Individual,Manual,Second Owner
Chevrolet,Petrol,Individual,Manual,First Owner
Hyundai,Diesel,Individual,Manual,Second Owner
Ford,Diesel,Individual,Manual,First Owner
Mahindra,Diesel,Individual,Manual,Third Owner
Renault,Petrol,Individual,Manual,First Owner
Volkswagen,Diesel,Individual,Manual,Third Owner
Mahindra,Diesel,Individual,Manual,Second Owner
Toyota,Diesel,Individual,Manual,Third Owner
Maruti,Diesel,Individual,Manual,Fourth & Above Owner
Mahindra,Diesel,Individual,Manual,First Owner
Tata,Petrol,Individual,Manual,Third Owner
Renault,Diesel,Dealer,Manual,Second Owner
Mercedes-Benz,Diesel,Dealer,Automatic,First Owner
Audi,Diesel,Dealer,Automatic,First Owner
BMW,Diesel,Dealer,Automatic,First Owner
Hyundai,Diesel,Individual,Manual,First Owner
Maruti,Petrol,Individual,Manual,Second Owner
Hyundai,Petrol,Dealer,Automatic,First Owner
Maruti,Petrol,Trustmark Dealer,Manual,First Owner
Maruti,Petrol,Trustmark Dealer,Manual,First Owner
Hyundai,Petrol,Dealer,Automatic,First Owner
Chevrolet,Petrol,Dealer,Manual,First Owner
Toyota,Diesel,Trustmark Dealer,Automatic,First Owner
Maruti,Diesel,Trustmark Dealer,Manual,First Owner
Hyundai,Petrol,Dealer,Manual,First Owner
Audi,Diesel,Dealer,Automatic,First Owner
Hyundai,Petrol,Dealer,Manual,First Owner
Skoda,Diesel,Dealer,Manual,First Owner
Hyundai,Petrol,Trustmark Dealer,Manual,First Owner
Maruti,Diesel,Trustmark Dealer,Manual,First Owner
Chevrolet,Diesel,Individual,Manual,Third Owner
Maruti,Petrol,Individual,Manual,First Owner
Tata,Diesel,Individual,Manual,First Owner
Tata,Diesel,Individual,Manual,First Owner
Fiat,Diesel,Individual,Manual,First Owner
Maruti,Diesel,Individual,Manual,First Owner
Maruti,Petrol,Individual,Manual,First Owner
Maruti,Petrol,Individual,Manual,First Owner
Volkswagen,Diesel,Individual,Manual,Second Owner
Mahindra,Diesel,Individual,Manual,Second Owner
Tata,Diesel,Individual,Manual,First Owner
Maruti,Petrol,Individual,Manual,First Owner
Mitsubishi,Diesel,Individual,Manual,First Owner
Maruti,Petrol,Individual,Manual,Second Owner
Mahindra,Diesel,Individual,Manual,Second Owner
Maruti,Petrol,Individual,Manual,Third Owner
Hyundai,Diesel,Individual,Manual,Second Owner
Maruti,Petrol,Individual,Manual,First Owner
Maruti,Petrol,Individual,Manual,First Owner
Maruti,Petrol,Individual,Manual,First Owner
Mahindra,Diesel,Individual,Manual,First Owner
Maruti,Petrol,Individual,Manual,First Owner
Tata,Diesel,Individual,Manual,First Owner
Tata,Diesel,Individual,Manual,First Owner
Tata,Diesel,Individual,Manual,Second Owner
Fiat,Diesel,Individual,Manual,First Owner
Maruti,Diesel,Individual,Manual,First Owner
Maruti,Petrol,Individual,Manual,First Owner
Maruti,Petrol,Individual,Manual,First Owner
Volkswagen,Diesel,Individual,Manual,Second Owner
Tata,Petrol,Individual,Manual,First Owner
Mahindra,Diesel,Individual,Manual,Second Owner
Tata,Diesel,Individual,Manual,First Owner
Toyota,Diesel,Individual,Manual,First Owner
Maruti,Petrol,Individual,Manual,First Owner
Mitsubishi,Diesel,Individual,Manual,First Owner
Maruti,Petrol,Individual,Manual,First Owner
Maruti,Petrol,Individual,Manual,Second Owner
Mahindra,Diesel,Individual,Manual,Second Owner
Datsun,Petrol,Individual,Manual,Second Owner
Maruti,Petrol,Individual,Manual,Second Owner
Maruti,Petrol,Individual,Manual,Third Owner
Tata,Petrol,Individual,Manual,Third Owner
Hyundai,Diesel,Individual,Manual,Second Owner
Maruti,Diesel,Individual,Manual,First Owner
Hyundai,Petrol,Individual,Manual,First Owner
Renault,Diesel,Individual,Manual,First Owner
Hyundai,Diesel,Individual,Manual,Second Owner
Maruti,Diesel,Individual,Manual,First Owner
Maruti,Diesel,Individual,Manual,Second Owner
Ford,Diesel,Dealer,Manual,First Owner
Ford,Petrol,Dealer,Automatic,First Owner
Ford,Petrol,Dealer,Automatic,First Owner
Ford,Diesel,Dealer,Manual,First Owner
Maruti,Diesel,Dealer,Manual,First Owner
Datsun,Petrol,Dealer,Manual,Second Owner
Maruti,Diesel,Individual,Manual,First Owner
Chevrolet,Petrol,Individual,Manual,First Owner
Hyundai,Diesel,Individual,Automatic,First Owner
Skoda,Diesel,Individual,Automatic,First Owner
Maruti,Diesel,Individual,Automatic,First Owner
Maruti,Petrol,Individual,Manual,Second Owner
Tata,Diesel,Individual,Manual,First Owner
Ford,Diesel,Individual,Automatic,First Owner
Renault,Petrol,Individual,Manual,First Owner
Tata,Diesel,Individual,Manual,First Owner
Tata,Petrol,Individual,Manual,First Owner
Maruti,Diesel,Individual,Manual,Second Owner
Maruti,Petrol,Individual,Manual,Second Owner
Maruti,Petrol,Individual,Manual,Second Owner
Maruti,Petrol,Individual,Manual,Second Owner
Mahindra,Diesel,Individual,Manual,Second Owner
Tata,Diesel,Individual,Manual,First Owner
Renault,Petrol,Individual,Manual,First Owner
Hyundai,Petrol,Individual,Manual,First Owner
Maruti,Petrol,Individual,Manual,First Owner
Fiat,Petrol,Individual,Manual,Second Owner
Hyundai,Petrol,Individual,Manual,First Owner
Hyundai,Petrol,Individual,Manual,First Owner
Tata,Diesel,Individual,Manual,First Owner
Maruti,Petrol,Individual,Manual,Second Owner
Maruti,Petrol,Individual,Manual,Fourth & Above Owner
Mahindra,Diesel,Individual,Manual,First Owner
Mahindra,Petrol,Individual,Manual,Second Owner
Maruti,Petrol,Individual,Manual,Second Owner
Tata,Diesel,Individual,Manual,Second Owner
Hyundai,Petrol,Individual,Manual,First Owner
Maruti,Petrol,Individual,Manual,First Owner
Maruti,Petrol,Individual,Manual,First Owner
Honda,Petrol,Individual,Manual,Third Owner
Maruti,LPG,Individual,Manual,Second Owner
Maruti,Petrol,Individual,Manual,Second Owner
Tata,Diesel,Individual,Manual,Second Owner
Maruti,Petrol,Individual,Manual,First Owner
Honda,Petrol,Individual,Manual,Second Owner
Maruti,Petrol,Individual,Manual,Second Owner
Hyundai,Petrol,Individual,Manual,Third Owner
Tata,Diesel,Individual,Manual,First Owner
Maruti,Diesel,Individual,Manual,Second Owner
Hyundai,Diesel,Individual,Manual,Second Owner
Ford,Diesel,Individual,Manual,First Owner
Chevrolet,Petrol,Individual,Manual,First Owner
Maruti,Petrol,Individual,Manual,First Owner
Volkswagen,Petrol,Individual,Manual,First Owner
Tata,Diesel,Individual,Manual,Third Owner
Hyundai,Petrol,Individual,Manual,First Owner
Ford,Diesel,Individual,Manual,Second Owner
Chevrolet,Petrol,Individual,Manual,Third Owner
Tata,Petrol,Individual,Manual,First Owner
Tata,Diesel,Individual,Manual,Third Owner
Mahindra,Diesel,Individual,Manual,Second Owner
Hyundai,Diesel,Individual,Manual,First Owner
Honda,Diesel,Individual,Manual,First Owner
Hyundai,Diesel,Individual,Manual,First Owner
Maruti,Petrol,Individual,Manual,First Owner
Maruti,Diesel,Individual,Manual,First Owner
Ford,Petrol,Individual,Manual,Third Owner
Maruti,Diesel,Individual,Manual,First Owner
Mahindra,Diesel,Individual,Manual,Third Owner
Tata,Diesel,Individual,Manual,First Owner
Hyundai,Petrol,Individual,Manual,Third Owner
Hyundai,Petrol,Individual,Manual,First Owner
Tata,Diesel,Individual,Manual,First Owner
Nissan,Diesel,Individual,Manual,First Owner
Mahindra,Petrol,Individual,Manual,First Owner
Ford,Diesel,Individual,Automatic,First Owner
Renault,Petrol,Individual,Manual,First Owner
Maruti,Petrol,Individual,Manual,First Owner
Hyundai,Petrol,Individual,Manual,First Owner
Maruti,Petrol,Individual,Manual,Second Owner
Maruti,Petrol,Individual,Manual,First Owner
Tata,Diesel,Individual,Manual,First Owner
Chevrolet,Petrol,Individual,Manual,Second Owner
Chevrolet,Petrol,Individual,Manual,Second Owner
Tata,Petrol,Individual,Manual,First Owner
Hyundai,Diesel,Individual,Manual,First Owner
Tata,Diesel,Individual,Automatic,First Owner
Toyota,Petrol,Individual,Manual,Second Owner
Maruti,Diesel,Individual,Manual,Second Owner
Tata,Diesel,Individual,Manual,First Owner
Maruti,Diesel,Individual,Manual,Second Owner
Maruti,Petrol,Individual,Manual,Third Owner
Chevrolet,Petrol,Individual,Manual,First Owner
Hyundai,Petrol,Individual,Manual,First Owner
Tata,Petrol,Individual,Manual,Second Owner
Ford,Diesel,Individual,Manual,First Owner
Hyundai,LPG,Individual,Manual,Second Owner
Toyota,Diesel,Individual,Manual,Third Owner
Mahindra,Diesel,Individual,Manual,First Owner
Maruti,Petrol,Individual,Manual,Second Owner
Chevrolet,Petrol,Individual,Manual,Second Owner
Mahindra,Diesel,Individual,Manual,First Owner
Maruti,Diesel,Individual,Manual,First Owner
Maruti,Petrol,Individual,Manual,First Owner
Maruti,Petrol,Individual,Manual,First Owner
Maruti,Diesel,Individual,Manual,First Owner
Ford,Diesel,Individual,Manual,First Owner
Ford,Diesel,Individual,Manual,First Owner
Maruti,Petrol,Individual,Manual,First Owner
Hyundai,Petrol,Individual,Manual,Third Owner
Toyota,Petrol,Individual,Manual,Third Owner
Maruti,CNG,Individual,Manual,First Owner
Maruti,Petrol,Individual,Manual,First Owner
Chevrolet,Petrol,Individual,Manual,Second Owner
Tata,Petrol,Individual,Manual,First Owner
Volkswagen,Petrol,Individual,Manual,First Owner
Hyundai,Petrol,Individual,Manual,Second Owner
Chevrolet,Petrol,Individual,Manual,First Owner
Mahindra,Diesel,Individual,Manual,First Owner
Mahindra,Diesel,Individual,Manual,First Owner
Skoda,Petrol,Individual,Manual,First Owner
Maruti,Petrol,Dealer,Manual,First Owner
Tata,Diesel,Dealer,Manual,First Owner
Maruti,Petrol,Dealer,Manual,First Owner
Tata,Diesel,Dealer,Manual,First Owner
Maruti,Petrol,Dealer,Manual,First Owner
Hyundai,Petrol,Individual,Manual,Third Owner
Tata,Diesel,Dealer,Manual,First Owner
Skoda,Diesel,Individual,Manual,Third Owner
Maruti,Diesel,Dealer,Manual,First Owner
Mahindra,Diesel,Dealer,Automatic,First Owner
Hyundai,Petrol,Dealer,Manual,First Owner
Tata,Diesel,Individual,Manual,First Owner
Mahindra,Diesel,Dealer,Manual,Second Owner
Mahindra,Diesel,Dealer,Manual,Second Owner
Maruti,Petrol,Dealer,Manual,First Owner
Hyundai,Diesel,Dealer,Manual,First Owner
Hyundai,Diesel,Dealer,Manual,First Owner
Tata,Petrol,Dealer,Manual,First Owner
Volkswagen,Diesel,Dealer,Manual,First Owner
Maruti,Petrol,Individual,Manual,First Owner
Hyundai,Diesel,Individual,Manual,Second Owner
Mercedes-Benz,Petrol,Individual,Automatic,Second Owner
Maruti,Petrol,Individual,Manual,Second Owner
Tata,Diesel,Individual,Manual,First Owner
Maruti,Petrol,Individual,Manual,Second Owner
Hyundai,Diesel,Individual,Manual,Third Owner
Maruti,Petrol,Individual,Manual,First Owner
Maruti,Petrol,Individual,Manual,First Owner
Renault,Petrol,Individual,Manual,First Owner
Hyundai,Petrol,Individual,Manual,Second Owner
Ford,Diesel,Individual,Manual,Second Owner
Maruti,Petrol,Individual,Manual,Second Owner
Maruti,Petrol,Individual,Manual,Third Owner
Maruti,LPG,Individual,Manual,Second Owner
Maruti,Petrol,Individual,Manual,Second Owner
Hyundai,Petrol,Individual,Manual,Second Owner
Ford,Diesel,Individual,Manual,Third Owner
Tata,Diesel,Individual,Manual,Fourth & Above Owner
Toyota,Diesel,Individual,Manual,Second Owner
Mahindra,Diesel,Individual,Manual,First Owner
Maruti,Diesel,Individual,Manual,First Owner
Tata,Petrol,Individual,Manual,Second Owner
Tata,Petrol,Individual,Manual,First Owner
Maruti,Diesel,Individual,Manual,Third Owner
Renault,Petrol,Individual,Manual,First Owner
Maruti,Petrol,Individual,Automatic,Second Owner
Maruti,Diesel,Individual,Manual,First Owner
Hyundai,Petrol,Individual,Manual,Second Owner
Maruti,Petrol,Individual,Manual,First Owner
Hyundai,Petrol,Individual,Manual,First Owner
Mahindra,Diesel,Individual,Manual,Second Owner
Tata,Diesel,Individual,Manual,First Owner
Chevrolet,Petrol,Individual,Manual,First Owner
Maruti,Petrol,Dealer,Manual,First Owner
Hyundai,Petrol,Individual,Manual,First Owner
Maruti,Petrol,Dealer,Manual,First Owner
Hyundai,Petrol,Individual,Manual,First Owner
Honda,Petrol,Dealer,Manual,First Owner
Honda,Petrol,Dealer,Manual,First Owner
Hyundai,Petrol,Individual,Manual,Second Owner
Hyundai,Petrol,Dealer,Manual,First Owner
Hyundai,Petrol,Dealer,Manual,First Owner
Hyundai,Petrol,Dealer,Automatic,First Owner
Mahindra,Diesel,Dealer,Manual,First Owner
Hyundai,Petrol,Individual,Manual,First Owner
Hyundai,Petrol,Individual,Manual,First Owner
Hyundai,Diesel,Dealer,Automatic,First Owner
Renault,Petrol,Individual,Manual,First Owner
Maruti,Petrol,Individual,Manual,First Owner
Maruti,CNG,Individual,Manual,Second Owner
Hyundai,Petrol,Dealer,Automatic,First Owner
Hyundai,Petrol,Dealer,Automatic,First Owner
Maruti,Diesel,Individual,Manual,First Owner
Maruti,Petrol,Individual,Manual,First Owner
Hyundai,Petrol,Individual,Manual,Fourth & Above Owner
Hyundai,Petrol,Individual,Manual,Third Owner
Chevrolet,Petrol,Individual,Manual,First Owner
Hyundai,Petrol,Individual,Manual,First Owner
Chevrolet,Diesel,Individual,Manual,First Owner
Datsun,Petrol,Individual,Manual,First Owner
Honda,Diesel,Individual,Manual,First Owner
Hyundai,Diesel,Individual,Manual,Second Owner
Maruti,Diesel,Individual,Manual,First Owner
Maruti,Petrol,Individual,Manual,First Owner
Maruti,Petrol,Individual,Manual,First Owner
Renault,Petrol,Individual,Manual,First Owner
Mahindra,Diesel,Individual,Manual,First Owner
Hyundai,Petrol,Individual,Manual,Second Owner
Hyundai,Petrol,Individual,Manual,Second Owner
Maruti,Petrol,Individual,Manual,First Owner
Maruti,Petrol,Individual,Manual,Second Owner
Toyota,Diesel,Individual,Manual,Second Owner
Ford,Petrol,Individual,Manual,First Owner
Hyundai,Diesel,Dealer,Manual,Second Owner
Hyundai,Diesel,Dealer,Manual,Third Owner
Tata,Petrol,Dealer,Manual,First Owner
Toyota,Diesel,Dealer,Manual,First Owner
Hyundai,Petrol,Dealer,Manual,Second Owner
Hyundai,Diesel,Dealer,Manual,Second Owner
Tata,Petrol,Individual,Manual,First Owner
Ford,Diesel,Individual,Manual,First Owner
Hyundai,Petrol,Dealer,Manual,Third Owner
Mahindra,Diesel,Individual,Manual,Third Owner
Mahindra,Diesel,Individual,Manual,Second Owner
Maruti,Diesel,Individual,Manual,Third Owner
Honda,Petrol,Individual,Manual,Third Owner
Honda,Petrol,Dealer,Manual,First Owner
Maruti,Petrol,Dealer,Manual,First Owner
Mahindra,Diesel,Dealer,Manual,First Owner
Ford,Diesel,Individual,Manual,First Owner
Chevrolet,Diesel,Dealer,Manual,First Owner
Tata,Diesel,Individual,Manual,First Owner
Tata,Diesel,Individual,Manual,Second Owner
Tata,Diesel,Individual,Manual,Third Owner
Maruti,Diesel,Individual,Manual,First Owner
Isuzu,Diesel,Individual,Manual,First Owner
Skoda,Petrol,Individual,Manual,Second Owner
Nissan,Diesel,Individual,Manual,First Owner
Maruti,Petrol,Individual,Manual,First Owner
Maruti,Diesel,Individual,Manual,Second Owner
Mahindra,Diesel,Individual,Manual,First Owner
Maruti,Petrol,Individual,Manual,First Owner
Volkswagen,Diesel,Individual,Manual,First Owner
Maruti,Diesel,Individual,Manual,Second Owner
Mahindra,Diesel,Individual,Manual,Second Owner
Renault,Diesel,Individual,Manual,First Owner
Hyundai,CNG,Individual,Manual,Second Owner
Maruti,Diesel,Individual,Manual,First Owner
Mahindra,Diesel,Individual,Manual,First Owner
Maruti,Petrol,Individual,Manual,Second Owner
Chevrolet,Petrol,Individual,Manual,Second Owner
Ford,Petrol,Individual,Manual,First Owner
Hyundai,Diesel,Individual,Manual,First Owner
Tata,Diesel,Individual,Manual,Third Owner
Ford,Diesel,Individual,Manual,First Owner
Maruti,Diesel,Individual,Manual,First Owner
Hyundai,Diesel,Individual,Manual,First Owner
Hyundai,Petrol,Individual,Manual,Third Owner
Honda,Diesel,Individual,Manual,First Owner
